run_id,condition_1,condition_2,condition_3,condition_4,condition_5
492,"(500.0, 5.0, 1e-05, 15, 5.0)","(500.0, 4.5, 0.0001, 14, 10.0)","(550.0, 4.0, 0.001, 13, 20.0)","(600.0, 3.5, 0.01, 12, 30.0)","(650.0, 3.0, 0.1, 11, 40.0)"
494,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 1.0, 0.0001, 14, 100.0)","(600.0, 2.0, 0.001, 12, 200.0)","(700.0, 3.0, 0.01, 10, 300.0)","(750.0, 4.0, 0.1, 8, 400.0)"
496,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 2, 10.0)","(600.0, 1.5, 0.001, 3, 50.0)","(650.0, 2.0, 0.01, 4, 100.0)","(700.0, 2.5, 0.1, 5, 200.0)"
497,"(500.0, 0.5, 1.0, 15, 0.5)","(500.0, 5.0, 1.0, 1, 500.0)","(900.0, 0.5, 1e-05, 15, 500.0)","(900.0, 5.0, 1e-05, 1, 0.5)","(700.0, 3.0, 0.001, 10, 200.0)"
498,"(850.0, 0.5, 1e-05, 15, 5.0)","(750.0, 1.2, 0.0001, 12, 30.0)","(700.0, 3.5, 0.0001, 5, 150.0)","(600.0, 4.0, 0.1, 7, 200.0)","(500.0, 4.5, 1e-05, 15, 450.0)"
500,"(900.0, 5.0, 0.1, 15, 500.0)","(850.0, 4.0, 0.1, 15, 450.0)","(800.0, 3.5, 0.01, 10, 300.0)","(700.0, 2.5, 0.001, 5, 100.0)","(600.0, 1.5, 0.0001, 1, 50.0)"
502,"(900.0, 5.0, 1.0, 1, 0.5)","(800.0, 4.5, 0.1, 2, 5.0)","(750.0, 3.5, 0.01, 5, 15.0)","(700.0, 1.2, 0.001, 12, 30.0)","(600.0, 0.5, 0.0001, 15, 200.0)"
503,"(500.0, 0.5, 1.0, 1, 5.0)","(500.0, 0.5, 1e-05, 1, 450.0)","(600.0, 4.5, 1.0, 15, 450.0)","(850.0, 4.5, 1.0, 15, 450.0)","(700.0, 5.0, 1.0, 15, 450.0)"
506,"(900.0, 0.5, 1e-05, 1, 0.5)","(800.0, 1.5, 0.0001, 3, 20.0)","(700.0, 3.5, 0.001, 10, 50.0)","(600.0, 4.0, 0.05, 7, 100.0)","(750.0, 2.5, 0.01, 12, 300.0)"
507,"(500.0, 0.5, 1e-05, 15, 500.0)","(550.0, 0.6, 1e-05, 14, 450.0)","(600.0, 0.7, 1e-05, 13, 400.0)","(650.0, 0.8, 1e-05, 12, 350.0)","(700.0, 0.9, 1e-05, 11, 300.0)"
508,"(500.0, 0.5, 1.0, 1, 0.5)","(900.0, 5.0, 1e-05, 15, 500.0)","(600.0, 1.0, 0.0001, 7, 450.0)","(800.0, 3.0, 0.01, 12, 200.0)","(750.0, 4.5, 0.1, 5, 30.0)"
509,"(900.0, 5.0, 1e-05, 1, 0.5)","(800.0, 4.0, 0.0001, 2, 1.0)","(700.0, 3.0, 0.001, 3, 2.0)","(600.0, 2.0, 0.01, 4, 3.0)","(500.0, 1.0, 0.1, 5, 4.0)"
510,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 5.0, 1.0, 15, 500.0)","(700.0, 1.0, 0.0001, 5, 1.0)","(800.0, 4.5, 0.01, 10, 100.0)","(750.0, 3.5, 0.001, 12, 300.0)"
511,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 3, 50.0)","(600.0, 2.0, 0.001, 5, 200.0)","(700.0, 3.0, 0.01, 10, 300.0)","(800.0, 4.0, 0.1, 15, 450.0)"
513,"(500.0, 5.0, 1.0, 1, 0.5)","(550.0, 4.5, 1e-05, 2, 500.0)","(600.0, 4.0, 0.0001, 3, 300.0)","(650.0, 3.5, 0.001, 4, 100.0)","(700.0, 3.0, 0.01, 5, 50.0)"
514,"(500.0, 0.5, 1e-05, 15, 5.0)","(700.0, 5.0, 1.0, 1, 500.0)","(600.0, 4.5, 0.0001, 15, 200.0)","(750.0, 0.5, 0.001, 12, 450.0)","(850.0, 1.2, 0.01, 7, 30.0)"
515,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 4.5, 0.0001, 1, 450.0)","(700.0, 2.0, 0.01, 10, 200.0)","(800.0, 3.0, 0.1, 5, 100.0)","(850.0, 4.0, 1.0, 7, 50.0)"
516,"(500.0, 5.0, 1.0, 1, 0.5)","(900.0, 0.5, 1e-05, 15, 500.0)","(700.0, 4.0, 0.0001, 12, 15.0)","(800.0, 1.2, 0.001, 10, 20.0)","(750.0, 3.5, 0.01, 8, 30.0)"
517,"(900.0, 0.5, 1e-05, 15, 5.0)","(800.0, 0.5, 0.0001, 15, 50.0)","(750.0, 1.0, 1e-05, 12, 100.0)","(700.0, 2.0, 0.001, 5, 200.0)","(600.0, 3.0, 0.0001, 7, 300.0)"
518,"(900.0, 5.0, 1.0, 15, 500.0)","(850.0, 4.5, 0.1, 12, 200.0)","(750.0, 2.0, 0.001, 8, 50.0)","(700.0, 3.0, 0.0001, 10, 100.0)","(600.0, 2.5, 1e-05, 5, 30.0)"
519,"(900.0, 0.5, 1e-05, 15, 500.0)","(850.0, 4.5, 1.0, 14, 450.0)","(750.0, 3.5, 0.01, 10, 300.0)","(700.0, 1.5, 0.001, 5, 200.0)","(600.0, 2.5, 0.0001, 7, 150.0)"
522,"(890.0, 0.5, 1.0, 1, 0.5)","(850.0, 0.6, 1.0, 2, 2.0)","(820.0, 1.5, 0.1, 3, 50.0)","(780.0, 2.5, 0.001, 5, 100.0)","(720.0, 4.5, 0.0001, 10, 200.0)"
523,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 0.6, 0.0001, 14, 10.0)","(600.0, 0.7, 0.001, 13, 20.0)","(650.0, 0.8, 0.01, 12, 50.0)","(700.0, 1.0, 0.1, 11, 100.0)"
524,"(500.0, 5.0, 1e-05, 1, 0.5)","(700.0, 0.5, 1.0, 15, 50.0)","(750.0, 3.5, 0.0001, 5, 200.0)","(800.0, 2.5, 0.001, 10, 400.0)","(900.0, 4.5, 0.1, 15, 500.0)"
526,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 5.0, 1.0, 1, 0.5)","(700.0, 0.6, 0.0001, 14, 5.0)","(750.0, 4.0, 0.1, 7, 30.0)","(850.0, 3.5, 0.01, 12, 200.0)"
527,"(500.0, 0.5, 1e-05, 15, 450.0)","(600.0, 4.5, 0.0001, 1, 200.0)","(850.0, 1.2, 0.1, 7, 5.0)","(700.0, 3.5, 0.01, 12, 30.0)","(750.0, 4.0, 0.0001, 5, 15.0)"
528,"(500.0, 5.0, 1e-05, 15, 500.0)","(510.0, 4.9, 2e-05, 14, 480.0)","(520.0, 4.8, 3e-05, 13, 460.0)","(530.0, 4.7, 4e-05, 12, 440.0)","(540.0, 4.6, 5e-05, 11, 420.0)"
529,"(500.0, 5.0, 1.0, 1, 500.0)","(600.0, 4.5, 0.1, 15, 400.0)","(700.0, 3.5, 0.01, 10, 200.0)","(750.0, 3.0, 0.001, 12, 100.0)","(850.0, 2.5, 0.0001, 14, 50.0)"
530,"(500.0, 5.0, 1e-05, 15, 0.5)","(550.0, 4.0, 0.0001, 14, 1.0)","(600.0, 2.0, 0.001, 10, 10.0)","(700.0, 3.0, 0.01, 8, 50.0)","(800.0, 2.5, 0.1, 5, 100.0)"
531,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.0, 0.0001, 5, 10.0)","(700.0, 3.0, 0.01, 10, 50.0)","(750.0, 4.5, 0.05, 15, 200.0)","(800.0, 5.0, 0.1, 15, 500.0)"
532,"(900.0, 5.0, 1e-05, 15, 0.5)","(800.0, 0.5, 0.0001, 1, 100.0)","(750.0, 1.0, 0.001, 3, 150.0)","(700.0, 2.0, 0.01, 6, 250.0)","(650.0, 3.0, 0.1, 9, 400.0)"
533,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 5.0, 0.0001, 1, 100.0)","(700.0, 1.0, 0.001, 5, 200.0)","(800.0, 3.0, 0.01, 10, 300.0)","(850.0, 4.0, 0.1, 15, 400.0)"
534,"(800.0, 0.5, 1e-05, 1, 500.0)","(750.0, 1.0, 1e-05, 5, 400.0)","(700.0, 2.0, 0.0001, 10, 300.0)","(650.0, 3.0, 0.001, 15, 200.0)","(600.0, 4.0, 0.01, 12, 100.0)"
535,"(500.0, 0.5, 1e-05, 1, 10.0)","(900.0, 5.0, 0.1, 15, 0.5)","(600.0, 0.6, 0.0001, 2, 20.0)","(700.0, 1.0, 0.01, 3, 50.0)","(800.0, 4.0, 0.001, 4, 100.0)"
536,"(500.0, 5.0, 1e-05, 15, 0.5)","(550.0, 0.5, 0.0001, 1, 5.0)","(600.0, 1.2, 0.01, 12, 30.0)","(700.0, 3.5, 0.0001, 5, 15.0)","(850.0, 4.0, 0.1, 7, 500.0)"
537,"(900.0, 0.5, 1e-05, 1, 0.5)","(850.0, 0.6, 0.0001, 3, 50.0)","(750.0, 2.0, 0.001, 5, 100.0)","(700.0, 3.0, 0.01, 10, 200.0)","(650.0, 4.0, 0.1, 15, 300.0)"
538,"(500.0, 4.5, 1e-05, 15, 450.0)","(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 4.5, 0.0001, 14, 200.0)","(700.0, 3.5, 0.001, 10, 30.0)","(750.0, 2.5, 0.01, 7, 50.0)"
539,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 5.0, 1.0, 15, 500.0)","(700.0, 0.5, 1e-05, 15, 0.5)","(800.0, 5.0, 1.0, 1, 500.0)","(900.0, 0.5, 1e-05, 1, 0.5)"
542,"(899.0, 0.5, 1e-05, 15, 5.0)","(850.0, 0.5, 0.0001, 14, 10.0)","(800.0, 1.0, 0.001, 13, 15.0)","(750.0, 1.5, 0.01, 12, 20.0)","(700.0, 2.0, 0.1, 11, 25.0)"
543,"(500.0, 0.5, 1.0, 1, 0.5)","(550.0, 5.0, 1e-05, 15, 500.0)","(600.0, 1.0, 0.0001, 14, 400.0)","(700.0, 3.0, 0.01, 13, 250.0)","(800.0, 4.0, 0.001, 12, 100.0)"
544,"(500.0, 4.5, 1e-05, 15, 450.0)","(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 5.0, 1.0, 14, 450.0)","(600.0, 4.5, 0.0001, 13, 200.0)","(650.0, 3.5, 0.01, 12, 5.0)"
545,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 5, 5.0)","(600.0, 4.0, 0.1, 15, 200.0)","(700.0, 3.5, 0.01, 12, 30.0)","(750.0, 4.5, 0.0001, 7, 450.0)"
546,"(500.0, 5.0, 0.1, 15, 5.0)","(550.0, 3.5, 0.001, 10, 20.0)","(650.0, 2.0, 0.0001, 5, 50.0)","(700.0, 1.8, 1e-05, 1, 100.0)","(750.0, 0.5, 1e-05, 3, 300.0)"
549,"(900.0, 0.5, 1e-05, 1, 0.5)","(800.0, 1.5, 0.001, 5, 10.0)","(750.0, 2.5, 0.01, 10, 50.0)","(700.0, 4.0, 0.0001, 10, 200.0)","(650.0, 4.5, 1e-05, 15, 150.0)"
551,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 4.5, 0.0001, 15, 500.0)","(700.0, 3.5, 0.001, 10, 15.0)","(750.0, 2.5, 0.01, 12, 300.0)","(800.0, 1.5, 0.1, 7, 250.0)"
552,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 0.6, 1e-05, 14, 1.0)","(600.0, 1.0, 0.0001, 13, 2.0)","(650.0, 1.5, 0.001, 12, 5.0)","(700.0, 2.0, 0.01, 11, 10.0)"
553,"(500.0, 5.0, 1e-05, 15, 450.0)","(550.0, 4.5, 0.0001, 14, 400.0)","(600.0, 4.0, 0.001, 13, 350.0)","(650.0, 3.5, 0.01, 12, 300.0)","(700.0, 3.0, 0.1, 11, 250.0)"
554,"(500.0, 0.5, 1.0, 1, 500.0)","(600.0, 1.0, 5e-05, 2, 450.0)","(700.0, 2.0, 0.0001, 3, 300.0)","(800.0, 3.0, 0.01, 4, 200.0)","(900.0, 4.0, 0.1, 5, 150.0)"
555,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 1.0, 0.0001, 10, 10.0)","(700.0, 2.0, 0.001, 7, 50.0)","(750.0, 3.0, 0.01, 5, 100.0)","(800.0, 4.0, 0.1, 12, 200.0)"
556,"(900.0, 5.0, 0.1, 15, 5.0)","(800.0, 4.5, 0.0001, 14, 50.0)","(750.0, 4.0, 0.01, 13, 100.0)","(700.0, 3.5, 0.001, 12, 200.0)","(600.0, 3.0, 0.0001, 11, 400.0)"
557,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 1.0, 0.0001, 2, 10.0)","(700.0, 2.5, 0.001, 3, 50.0)","(800.0, 3.0, 0.01, 4, 200.0)","(900.0, 4.0, 0.1, 15, 400.0)"
558,"(500.0, 0.5, 1e-05, 15, 5.0)","(600.0, 4.5, 0.0001, 15, 200.0)","(700.0, 3.0, 0.01, 7, 30.0)","(750.0, 2.5, 0.001, 12, 50.0)","(850.0, 4.0, 0.1, 5, 150.0)"
559,"(500.0, 4.5, 1e-05, 15, 500.0)","(600.0, 3.5, 0.0001, 12, 450.0)","(700.0, 2.0, 0.001, 7, 200.0)","(750.0, 1.5, 0.01, 10, 100.0)","(800.0, 0.5, 0.1, 5, 50.0)"
560,"(500.0, 0.5, 1.0, 15, 0.5)","(900.0, 5.0, 1e-05, 1, 500.0)","(700.0, 1.0, 0.1, 1, 1.0)","(800.0, 3.0, 0.0001, 5, 2.0)","(750.0, 2.5, 0.001, 10, 3.0)"
561,"(500.0, 0.5, 1e-05, 15, 0.5)","(500.0, 5.0, 1.0, 1, 500.0)","(900.0, 0.5, 1.0, 15, 500.0)","(700.0, 3.5, 0.0001, 10, 200.0)","(750.0, 4.5, 0.001, 5, 300.0)"
562,"(500.0, 5.0, 1e-05, 15, 0.5)","(600.0, 0.5, 0.0001, 1, 50.0)","(800.0, 2.5, 0.01, 5, 100.0)","(700.0, 1.5, 0.1, 10, 200.0)","(750.0, 3.0, 0.5, 12, 400.0)"
564,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 2, 1.0)","(600.0, 2.0, 0.001, 3, 2.0)","(650.0, 3.0, 0.01, 4, 3.0)","(700.0, 4.0, 0.1, 5, 4.0)"
566,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 1.0, 0.0001, 14, 400.0)","(700.0, 2.5, 0.001, 10, 200.0)","(800.0, 4.0, 0.01, 8, 100.0)","(850.0, 4.5, 0.1, 5, 50.0)"
567,"(900.0, 0.5, 1e-05, 15, 5.0)","(850.0, 1.0, 0.0001, 12, 30.0)","(750.0, 2.5, 0.001, 7, 150.0)","(700.0, 3.0, 0.01, 5, 200.0)","(600.0, 4.5, 0.1, 1, 450.0)"
568,"(500.0, 5.0, 1e-05, 15, 500.0)","(700.0, 0.5, 0.0001, 10, 200.0)","(850.0, 3.0, 0.01, 7, 100.0)","(750.0, 2.0, 0.001, 5, 50.0)","(720.0, 1.5, 0.01, 8, 150.0)"
569,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 1.0, 0.0001, 10, 10.0)","(700.0, 2.0, 0.001, 5, 100.0)","(800.0, 3.0, 0.01, 3, 150.0)","(900.0, 4.5, 0.1, 7, 200.0)"
571,"(900.0, 5.0, 1.0, 15, 5.0)","(850.0, 4.0, 0.1, 12, 10.0)","(800.0, 3.5, 0.01, 9, 100.0)","(750.0, 3.0, 0.001, 6, 200.0)","(700.0, 2.5, 0.0001, 3, 400.0)"
572,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 4.5, 0.0001, 12, 30.0)","(700.0, 1.2, 0.001, 7, 200.0)","(800.0, 3.5, 0.01, 5, 5.0)","(900.0, 4.0, 0.1, 1, 0.5)"
573,"(500.0, 5.0, 1.0, 15, 500.0)","(550.0, 4.5, 1e-05, 15, 450.0)","(600.0, 4.0, 0.0001, 12, 400.0)","(650.0, 3.5, 0.001, 10, 350.0)","(700.0, 3.0, 0.01, 8, 300.0)"
576,"(890.0, 0.6, 1e-05, 1, 490.0)","(850.0, 1.0, 0.0001, 3, 250.0)","(780.0, 2.0, 0.001, 5, 100.0)","(720.0, 3.0, 0.01, 10, 30.0)","(650.0, 4.0, 0.1, 15, 5.0)"
577,"(500.0, 0.5, 1e-05, 15, 500.0)","(600.0, 0.6, 0.0001, 14, 490.0)","(700.0, 0.7, 0.001, 13, 480.0)","(800.0, 0.8, 0.01, 12, 470.0)","(900.0, 0.9, 0.1, 11, 460.0)"
578,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 1.0, 0.0001, 10, 50.0)","(700.0, 2.0, 0.001, 5, 100.0)","(750.0, 3.0, 0.01, 12, 200.0)","(800.0, 4.0, 0.1, 7, 300.0)"
579,"(500.0, 0.5, 1.0, 1, 0.5)","(600.0, 1.0, 1e-05, 2, 500.0)","(700.0, 3.0, 0.0001, 3, 150.0)","(800.0, 4.0, 0.001, 4, 30.0)","(900.0, 5.0, 0.01, 5, 50.0)"
580,"(850.0, 0.5, 1.0, 1, 5.0)","(700.0, 0.5, 1e-05, 1, 5.0)","(750.0, 0.5, 0.1, 1, 500.0)","(750.0, 3.5, 0.0001, 5, 15.0)","(750.0, 4.5, 1e-05, 15, 450.0)"
581,"(500.0, 0.5, 1e-05, 1, 5.0)","(600.0, 5.0, 0.0001, 15, 450.0)","(700.0, 4.5, 0.1, 7, 30.0)","(750.0, 3.5, 0.01, 12, 15.0)","(850.0, 4.0, 0.0001, 5, 5.0)"
582,"(500.0, 4.5, 1e-05, 15, 450.0)","(600.0, 0.5, 0.0001, 1, 200.0)","(850.0, 4.0, 0.1, 7, 5.0)","(700.0, 1.2, 0.01, 12, 30.0)","(750.0, 3.5, 0.0001, 5, 15.0)"
583,"(900.0, 0.5, 1e-05, 1, 0.5)","(850.0, 1.0, 0.0001, 2, 1.0)","(800.0, 2.0, 0.001, 3, 2.0)","(750.0, 3.0, 0.01, 4, 3.0)","(700.0, 4.0, 0.1, 5, 4.0)"
584,"(500.0, 0.5, 1e-05, 1, 0.5)","(600.0, 0.5, 0.0001, 1, 5.0)","(700.0, 1.0, 0.001, 5, 10.0)","(800.0, 2.0, 0.01, 10, 100.0)","(850.0, 3.0, 0.1, 15, 200.0)"
585,"(500.0, 5.0, 1e-05, 15, 0.5)","(600.0, 0.5, 1.0, 1, 500.0)","(700.0, 4.5, 0.1, 14, 450.0)","(800.0, 1.0, 0.001, 10, 200.0)","(900.0, 3.0, 0.0001, 7, 100.0)"
586,"(500.0, 0.5, 1e-05, 15, 0.5)","(500.0, 5.0, 1.0, 1, 500.0)","(900.0, 4.5, 0.1, 1, 450.0)","(700.0, 4.0, 0.0001, 12, 30.0)","(750.0, 3.5, 1e-05, 5, 15.0)"
587,"(500.0, 0.5, 1e-05, 15, 0.5)","(600.0, 5.0, 1.0, 1, 500.0)","(800.0, 0.5, 1e-05, 15, 50.0)","(700.0, 5.0, 0.1, 1, 100.0)","(750.0, 4.0, 0.01, 12, 200.0)"
588,"(900.0, 0.5, 1.0, 1, 5.0)","(800.0, 1.0, 0.1, 3, 10.0)","(700.0, 1.5, 0.01, 5, 20.0)","(600.0, 2.0, 0.001, 8, 30.0)","(500.0, 2.5, 0.0001, 10, 40.0)"
589,"(900.0, 4.5, 0.1, 15, 500.0)","(850.0, 0.5, 1e-05, 1, 0.5)","(800.0, 3.0, 0.001, 7, 50.0)","(750.0, 1.5, 0.01, 12, 100.0)","(700.0, 2.0, 0.0001, 5, 300.0)"
592,"(850.0, 0.5, 1.0, 15, 450.0)","(800.0, 2.5, 0.1, 10, 300.0)","(750.0, 4.0, 0.001, 8, 200.0)","(700.0, 3.0, 0.0001, 7, 100.0)","(650.0, 3.5, 1e-05, 5, 50.0)"
593,"(900.0, 5.0, 1e-05, 15, 0.5)","(500.0, 0.5, 1e-05, 12, 100.0)","(800.0, 4.5, 0.0001, 10, 250.0)","(700.0, 3.0, 0.1, 7, 300.0)","(650.0, 2.5, 0.001, 5, 400.0)"
594,"(500.0, 0.5, 1.0, 15, 0.5)","(500.0, 1.0, 1e-05, 14, 10.0)","(500.0, 1.5, 0.0001, 13, 20.0)","(500.0, 2.0, 0.001, 12, 30.0)","(500.0, 2.5, 0.01, 11, 40.0)"
595,"(900.0, 0.5, 1.0, 15, 0.5)","(850.0, 1.0, 0.1, 12, 50.0)","(800.0, 2.0, 0.01, 10, 200.0)","(750.0, 3.0, 0.001, 8, 100.0)","(700.0, 4.5, 0.0001, 5, 450.0)"
596,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 2, 10.0)","(600.0, 2.0, 0.001, 3, 20.0)","(650.0, 3.0, 0.01, 4, 40.0)","(700.0, 4.0, 0.1, 5, 60.0)"
598,"(500.0, 5.0, 1e-05, 15, 0.5)","(550.0, 4.5, 0.0001, 15, 5.0)","(600.0, 4.0, 0.001, 12, 10.0)","(650.0, 3.5, 0.01, 10, 200.0)","(700.0, 3.0, 0.1, 7, 450.0)"
599,"(900.0, 5.0, 1.0, 15, 500.0)","(850.0, 4.5, 0.1, 14, 400.0)","(800.0, 2.5, 0.001, 10, 200.0)","(750.0, 3.0, 0.0001, 8, 100.0)","(700.0, 1.5, 1e-05, 5, 50.0)"
600,"(500.0, 0.5, 1.0, 15, 0.5)","(600.0, 1.0, 1e-05, 10, 50.0)","(700.0, 2.0, 0.0001, 7, 100.0)","(750.0, 3.0, 0.001, 3, 200.0)","(800.0, 4.0, 0.01, 5, 300.0)"
602,"(500.0, 4.5, 1.0, 15, 500.0)","(550.0, 4.0, 0.0005, 14, 400.0)","(600.0, 3.5, 0.01, 13, 300.0)","(650.0, 3.0, 0.001, 12, 200.0)","(700.0, 2.5, 5e-05, 11, 100.0)"
603,"(900.0, 5.0, 1e-05, 15, 500.0)","(800.0, 4.5, 0.0001, 12, 300.0)","(750.0, 4.0, 0.001, 9, 200.0)","(700.0, 3.5, 0.01, 6, 100.0)","(650.0, 2.5, 0.1, 3, 50.0)"
604,"(500.0, 5.0, 1e-05, 1, 0.5)","(550.0, 4.0, 0.0001, 15, 200.0)","(600.0, 3.5, 0.001, 10, 150.0)","(650.0, 2.5, 0.01, 7, 100.0)","(700.0, 1.5, 0.1, 5, 50.0)"
605,"(500.0, 0.5, 1.0, 1, 0.5)","(500.0, 1.0, 0.0001, 5, 15.0)","(600.0, 2.0, 0.01, 12, 30.0)","(700.0, 3.0, 0.001, 7, 50.0)","(750.0, 4.0, 0.1, 15, 450.0)"
607,"(500.0, 4.5, 1.0, 15, 0.5)","(550.0, 3.5, 1.0, 14, 1.0)","(600.0, 2.5, 5e-05, 13, 2.0)","(650.0, 1.5, 0.0001, 12, 3.0)","(700.0, 0.5, 1e-05, 11, 4.0)"
608,"(500.0, 5.0, 1e-05, 1, 0.5)","(900.0, 0.5, 1.0, 1, 500.0)","(600.0, 4.5, 0.0001, 15, 200.0)","(700.0, 1.2, 0.01, 12, 30.0)","(850.0, 3.5, 0.1, 7, 5.0)"
612,"(500.0, 0.5, 1.0, 1, 0.5)","(550.0, 1.0, 0.1, 2, 5.0)","(600.0, 2.0, 0.01, 5, 50.0)","(650.0, 3.0, 0.001, 10, 200.0)","(700.0, 4.0, 0.0001, 15, 450.0)"
613,"(500.0, 5.0, 1e-05, 15, 0.5)","(600.0, 0.5, 0.0001, 1, 50.0)","(800.0, 2.0, 0.01, 5, 100.0)","(750.0, 3.0, 0.1, 10, 200.0)","(850.0, 4.0, 0.005, 15, 300.0)"
614,"(500.0, 5.0, 1e-05, 15, 500.0)","(600.0, 4.5, 0.0001, 10, 400.0)","(700.0, 3.0, 0.001, 7, 200.0)","(800.0, 2.0, 0.01, 5, 100.0)","(850.0, 1.5, 0.1, 1, 50.0)"
615,"(500.0, 0.5, 1e-05, 15, 0.5)","(500.0, 5.0, 1e-05, 1, 450.0)","(500.0, 2.5, 1e-05, 8, 250.0)","(750.0, 1.5, 0.0001, 7, 150.0)","(750.0, 3.5, 0.001, 5, 25.0)"
617,"(500.0, 5.0, 1e-05, 1, 0.5)","(600.0, 4.5, 0.0001, 5, 5.0)","(700.0, 3.0, 0.001, 10, 30.0)","(800.0, 2.0, 0.01, 12, 200.0)","(750.0, 2.5, 0.1, 15, 450.0)"
618,"(900.0, 5.0, 1e-05, 15, 500.0)","(850.0, 4.0, 0.0001, 12, 200.0)","(700.0, 1.2, 0.01, 5, 30.0)","(750.0, 3.5, 0.0001, 7, 15.0)","(600.0, 0.5, 0.1, 1, 5.0)"
619,"(500.0, 0.5, 1.0, 15, 0.5)","(900.0, 5.0, 1e-05, 1, 500.0)","(800.0, 4.5, 0.1, 15, 450.0)","(700.0, 3.0, 0.01, 12, 200.0)","(600.0, 2.0, 0.001, 7, 100.0)"
620,"(500.0, 0.5, 1e-05, 1, 5.0)","(600.0, 0.6, 0.0001, 2, 10.0)","(700.0, 1.0, 0.001, 3, 20.0)","(800.0, 2.0, 0.01, 5, 50.0)","(850.0, 3.0, 0.1, 10, 100.0)"
621,"(500.0, 4.5, 1e-05, 15, 5.0)","(500.0, 4.5, 1e-05, 14, 10.0)","(500.0, 4.5, 1e-05, 13, 15.0)","(500.0, 4.5, 1e-05, 12, 20.0)","(500.0, 4.5, 1e-05, 11, 25.0)"
622,"(500.0, 0.5, 1e-05, 1, 0.5)","(550.0, 1.0, 0.0001, 2, 20.0)","(600.0, 2.0, 0.001, 3, 50.0)","(650.0, 3.0, 0.01, 4, 100.0)","(700.0, 4.0, 0.1, 5, 200.0)"
623,"(500.0, 0.5, 1e-05, 15, 500.0)","(500.0, 1.0, 1e-05, 14, 450.0)","(550.0, 1.5, 1e-05, 13, 400.0)","(600.0, 2.0, 1e-05, 12, 350.0)","(650.0, 2.5, 1e-05, 11, 300.0)"
624,"(500.0, 0.5, 1e-05, 1, 500.0)","(550.0, 1.0, 1.0, 1, 450.0)","(600.0, 2.0, 0.1, 5, 300.0)","(650.0, 3.0, 0.01, 10, 100.0)","(700.0, 4.0, 0.0001, 15, 50.0)"
625,"(500.0, 0.5, 1e-05, 1, 0.5)","(900.0, 0.6, 1.0, 15, 500.0)","(600.0, 5.0, 0.1, 14, 450.0)","(700.0, 1.5, 0.0001, 7, 50.0)","(750.0, 2.0, 0.001, 5, 150.0)"
626,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 1.0, 0.0001, 10, 50.0)","(600.0, 2.5, 0.01, 5, 100.0)","(700.0, 3.5, 0.1, 10, 200.0)","(750.0, 4.5, 1.0, 15, 300.0)"
627,"(500.0, 0.5, 1e-05, 15, 0.5)","(900.0, 0.6, 1.0, 1, 500.0)","(700.0, 4.0, 0.1, 15, 400.0)","(850.0, 5.0, 1e-05, 14, 450.0)","(750.0, 3.5, 0.0001, 5, 30.0)"
628,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 0.6, 1.0, 1, 1.0)","(600.0, 1.0, 0.0001, 14, 5.0)","(650.0, 2.0, 0.001, 13, 10.0)","(700.0, 3.0, 0.01, 12, 100.0)"
630,"(500.0, 0.5, 1e-05, 15, 0.5)","(900.0, 5.0, 1.0, 1, 500.0)","(550.0, 1.0, 1e-05, 10, 20.0)","(700.0, 2.0, 0.01, 5, 100.0)","(800.0, 3.0, 0.1, 8, 200.0)"
631,"(500.0, 0.5, 1e-05, 15, 0.5)","(550.0, 1.0, 1.0, 1, 50.0)","(600.0, 2.0, 0.1, 10, 100.0)","(650.0, 3.0, 0.01, 12, 200.0)","(700.0, 4.0, 0.001, 5, 450.0)"
